state,county,value
Florida,Pinellas,"502,308"
Florida,Polk,"280,607"
Florida,Putnam,"36,928"
Florida,Santa Rosa,"65,231"
Florida,Sarasota,"228,395"
Florida,Seminole,"182,117"
Florida,St. Johns,"91,199"
Florida,St. Lucie,"136,914"
Florida,Sumter,"55,667"
Florida,Suwannee,"18,955"
Florida,Taylor,"10,914"
Florida,Union,"4,465"
Florida,Volusia,"254,103"
Florida,Wakulla,"12,779"
Florida,Walton,"45,482"
Florida,Washington,"10,716"
Georgia,Appling,"8,441"
Georgia,Atkinson,"3,488"
Georgia,Bacon,"4,764"
Georgia,Baker,"1,611"
Georgia,Baldwin,"20,115"
Georgia,Banks,"7,550"
Georgia,Barrow,"26,390"
Georgia,Bartow,"39,715"
Georgia,Ben Hill,"7,911"
Georgia,Berrien,"8,652"
Georgia,Bibb,"69,776"
Georgia,Bleckley,"5,271"
Georgia,Brantley,"7,972"
Georgia,Brooks,"7,673"
Georgia,Bryan,"12,132"
Georgia,Bulloch,"29,026"
Georgia,Burke,"9,801"
Georgia,Butts,"9,301"
Georgia,Calhoun,"2,370"
Georgia,Camden,"21,174"
Georgia,Candler,"4,709"
Georgia,Carroll,"44,549"
Georgia,Catoosa,"26,609"
Georgia,Charlton,"4,438"
Georgia,Chatham,"120,146"
Georgia,Chattahoochee,"3,361"
Georgia,Chattooga,"10,913"
Georgia,Cherokee,"82,899"
Georgia,Clarke,"51,060"
Georgia,Clay,"1,991"
Georgia,Clayton,"104,625"
Georgia,Clinch,"2,983"
Georgia,Cobb,"287,565"
Georgia,Coffee,"16,976"
Georgia,Colquitt,"18,257"
Georgia,Columbia,"49,926"
Georgia,Cook,"7,244"
Georgia,Coweta,"50,477"
Georgia,Crawford,"5,269"
Georgia,Crisp,"10,715"
Georgia,Dade,"7,268"
Georgia,Dawson,"10,438"
Georgia,Decatur,"12,153"
Georgia,DeKalb,"305,222"
Georgia,Dodge,"9,770"
Georgia,Dooly,"6,244"
Georgia,Dougherty,"40,739"
Georgia,Douglas,"51,566"
Georgia,Early,"4,948"
Georgia,Echols,"1,631"
Georgia,Effingham,"19,919"
Georgia,Elbert,"9,545"
Georgia,Emanuel,"9,909"
Georgia,Evans,"4,634"
Georgia,Fannin,"16,278"
Georgia,Fayette,"40,836"
Georgia,Floyd,"40,443"
Georgia,Forsyth,"65,465"
Georgia,Franklin,"10,474"
Georgia,Fulton,"438,559"
Georgia,Gilmer,"16,574"
Georgia,Glascock,"1,502"
Georgia,Glynn,"40,872"
Georgia,Gordon,"22,202"
Georgia,Grady,"10,704"
Georgia,Greene,"8,769"
Georgia,Gwinnett,"292,629"
Georgia,Habersham,"18,090"
Georgia,Hall,"68,735"
Georgia,Hancock,"5,290"
Georgia,Haralson,"12,243"
Georgia,Harris,"13,441"
Georgia,Hart,"12,945"
Georgia,Heard,"5,104"
Georgia,Henry,"76,595"
Georgia,Houston,"58,897"
Georgia,Irwin,"4,020"
Georgia,Jackson,"23,639"
Georgia,Jasper,"6,161"
Georgia,Jeff Davis,"6,430"
Georgia,Jefferson,"7,277"
Georgia,Jenkins,"4,597"
